Time,{},{},{},{}
2025-08-06 13:00:00,8060928.0,,,
2025-08-06 13:01:00,104660992.0,,,
2025-08-06 13:02:00,242876416.0,,,
2025-08-06 13:03:00,401342464.0,,,
2025-08-06 13:04:00,533069824.0,,,
2025-08-06 13:05:00,633012224.0,,,
2025-08-06 13:06:00,214892544.0,,,
2025-08-06 13:07:00,341049344.0,,,
2025-08-06 13:08:00,442761216.0,,,
2025-08-06 13:09:00,512360448.0,,,
2025-08-06 13:10:00,612040704.0,,,
2025-08-06 13:21:00,,206962688.0,,
2025-08-06 13:22:00,,292618240.0,,
2025-08-06 13:23:00,,391643136.0,,
2025-08-06 13:24:00,,522911744.0,,
2025-08-06 13:25:00,,226623488.0,,
2025-08-06 13:26:00,,300744704.0,,
2025-08-06 13:27:00,,300744704.0,,
2025-08-06 13:28:00,,381288448.0,,
2025-08-06 13:29:00,,510459904.0,,
2025-08-06 13:30:00,,596705280.0,,
2025-08-06 13:31:00,,175702016.0,,
2025-08-06 13:40:00,,,8060928.0,
2025-08-06 13:41:00,,,37355520.0,
2025-08-06 13:42:00,,,71041024.0,
2025-08-06 13:43:00,,,107347968.0,
2025-08-06 13:44:00,,,149487616.0,
2025-08-06 13:45:00,,,186777600.0,
2025-08-06 13:46:00,,,81330176.0,
2025-08-06 13:47:00,,,118489088.0,
2025-08-06 13:48:00,,,155582464.0,
2025-08-06 13:49:00,,,193724416.0,
2025-08-06 13:50:00,,,231604224.0,
2025-08-06 14:00:00,,,,299106304.0
2025-08-06 14:01:00,,,,414449664.0
2025-08-06 14:02:00,,,,635764736.0
2025-08-06 14:03:00,,,,764346368.0
2025-08-06 14:04:00,,,,764346368.0
2025-08-06 14:05:00,,,,958595072.0
2025-08-06 14:06:00,,,,408813568.0
2025-08-06 14:07:00,,,,629276672.0
2025-08-06 14:08:00,,,,757334016.0
2025-08-06 14:09:00,,,,920518656.0
2025-08-06 14:10:00,,,,1050345472.0
