Time,{},{},{},{}
2025-07-30 13:18:00,1633366.0,,,
2025-07-30 13:18:05,1633366.0,,,
2025-07-30 13:18:10,1633366.0,,,
2025-07-30 13:18:15,1633366.0,,,
2025-07-30 13:18:20,1633366.0,,,
2025-07-30 13:18:25,2694349.0,,,
2025-07-30 13:18:30,2694349.0,,,
2025-07-30 13:18:35,2694349.0,,,
2025-07-30 13:18:40,2694349.0,,,
2025-07-30 13:18:45,2694349.0,,,
2025-07-30 13:18:50,2694349.0,,,
2025-07-30 13:18:55,3294534.0,,,
2025-07-30 13:19:00,3294534.0,,,
2025-07-30 13:19:05,3294534.0,,,
2025-07-30 13:19:10,3294534.0,,,
2025-07-30 13:19:15,3294534.0,,,
2025-07-30 13:19:20,3294534.0,,,
2025-07-30 13:19:25,4356821.0,,,
2025-07-30 13:19:30,4356821.0,,,
2025-07-30 13:19:35,4356821.0,,,
2025-07-30 13:19:40,4356821.0,,,
2025-07-30 13:19:45,4356821.0,,,
2025-07-30 13:19:50,4356821.0,,,
2025-07-30 13:19:55,5421356.0,,,
2025-07-30 13:20:00,5421356.0,,,
2025-07-30 13:20:05,5421356.0,,,
2025-07-30 13:20:10,5421356.0,,,
2025-07-30 13:20:15,5421356.0,,,
2025-07-30 13:20:20,5421356.0,,,
2025-07-30 13:20:25,6483353.0,,,
2025-07-30 13:20:30,6483353.0,,,
2025-07-30 13:20:35,6483353.0,,,
2025-07-30 13:20:40,6483353.0,,,
2025-07-30 13:20:45,6483353.0,,,
2025-07-30 13:20:50,6483353.0,,,
2025-07-30 13:20:55,7038578.0,,,
2025-07-30 13:21:00,7038578.0,,,
2025-07-30 13:21:05,7038578.0,,,
2025-07-30 13:21:10,7038578.0,,,
2025-07-30 13:21:15,7038578.0,,,
2025-07-30 13:21:20,7038578.0,,,
2025-07-30 13:21:25,8098396.0,,,
2025-07-30 13:21:30,8098396.0,,,
2025-07-30 13:21:35,8098396.0,,,
2025-07-30 13:21:40,8098396.0,,,
2025-07-30 13:21:45,8098396.0,,,
2025-07-30 13:21:50,8098396.0,,,
2025-07-30 13:21:55,9152258.0,,,
2025-07-30 13:22:00,9152258.0,,,
2025-07-30 13:22:05,9152258.0,,,
2025-07-30 13:22:10,9152258.0,,,
2025-07-30 13:22:15,9152258.0,,,
2025-07-30 13:22:20,9152258.0,,,
2025-07-30 13:22:25,10204545.0,,,
2025-07-30 13:22:30,10204545.0,,,
2025-07-30 13:22:35,10204545.0,,,
2025-07-30 13:22:40,10204545.0,,,
2025-07-30 13:22:45,10204545.0,,,
2025-07-30 13:22:50,10204545.0,,,
2025-07-30 13:22:55,10790121.0,,,
2025-07-30 13:23:00,10790121.0,,,
2025-07-30 13:23:05,10790121.0,,,
2025-07-30 13:23:10,10790121.0,,,
2025-07-30 13:23:15,10790121.0,,,
2025-07-30 13:23:20,10790121.0,,,
2025-07-30 13:23:25,11840963.0,,,
2025-07-30 13:23:30,11840963.0,,,
2025-07-30 13:23:35,11840963.0,,,
2025-07-30 13:23:40,11840963.0,,,
2025-07-30 13:23:45,11840963.0,,,
2025-07-30 13:23:50,11840963.0,,,
2025-07-30 13:23:55,12891307.0,,,
2025-07-30 13:24:00,12891307.0,,,
2025-07-30 13:24:05,12891307.0,,,
2025-07-30 13:24:10,12891307.0,,,
2025-07-30 13:24:15,12891307.0,,,
2025-07-30 13:24:20,12891307.0,,,
2025-07-30 13:24:25,13936998.0,,,
2025-07-30 13:24:30,13936998.0,,,
2025-07-30 13:24:35,13936998.0,,,
2025-07-30 13:24:40,13936998.0,,,
2025-07-30 13:24:45,13936998.0,,,
2025-07-30 13:24:50,13936998.0,,,
2025-07-30 13:24:55,14521828.0,,,
2025-07-30 13:25:00,14521828.0,,,
2025-07-30 13:25:05,14521828.0,,,
2025-07-30 13:25:10,14521828.0,,,
2025-07-30 13:25:15,14521828.0,,,
2025-07-30 13:25:20,14521828.0,,,
2025-07-30 13:25:25,15570394.0,,,
2025-07-30 13:25:30,15570394.0,,,
2025-07-30 13:25:35,15570394.0,,,
2025-07-30 13:25:40,15570394.0,,,
2025-07-30 13:25:45,15570394.0,,,
2025-07-30 13:25:50,15570394.0,,,
2025-07-30 13:25:55,16620017.0,,,
2025-07-30 13:26:00,16620017.0,,,
2025-07-30 13:26:05,16620017.0,,,
2025-07-30 13:26:10,16620017.0,,,
2025-07-30 13:26:15,16620017.0,,,
2025-07-30 13:26:20,16620017.0,,,
2025-07-30 13:26:25,17665742.0,,,
2025-07-30 13:26:30,17665742.0,,,
2025-07-30 13:26:35,17665742.0,,,
2025-07-30 13:26:40,17665742.0,,,
2025-07-30 13:26:45,17665742.0,,,
2025-07-30 13:26:50,17665742.0,,,
2025-07-30 13:26:55,18262845.0,,,
2025-07-30 13:27:00,18262845.0,,,
2025-07-30 13:27:05,18262845.0,,,
2025-07-30 13:27:10,18262845.0,,,
2025-07-30 13:27:15,18262845.0,,,
2025-07-30 13:27:20,18262845.0,,,
2025-07-30 13:27:25,19316343.0,,,
2025-07-30 13:27:30,19316343.0,,,
2025-07-30 13:27:35,19316343.0,,,
2025-07-30 13:27:40,19316343.0,,,
2025-07-30 13:27:45,19316343.0,,,
2025-07-30 13:27:50,19316343.0,,,
2025-07-30 13:27:55,20363343.0,,,
2025-07-30 13:28:00,20363343.0,,,
2025-07-30 13:31:00,,2115937.0,,
2025-07-30 13:31:05,,2115937.0,,
2025-07-30 13:31:10,,3182473.0,,
2025-07-30 13:31:15,,3182473.0,,
2025-07-30 13:31:20,,3182473.0,,
2025-07-30 13:31:25,,3182473.0,,
2025-07-30 13:31:30,,3182473.0,,
2025-07-30 13:31:35,,3182473.0,,
2025-07-30 13:31:40,,3720875.0,,
2025-07-30 13:31:45,,3720875.0,,
2025-07-30 13:31:50,,3720875.0,,
2025-07-30 13:31:55,,3720875.0,,
2025-07-30 13:32:00,,3720875.0,,
2025-07-30 13:32:05,,3720875.0,,
