Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_21"",instance=""10.42.2.21:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_22"",instance=""10.42.2.22:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_23"",instance=""10.42.2.23:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_24"",instance=""10.42.2.24:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-07-30 13:18:00,0.2815,,,
2025-07-30 13:18:05,0.2825,,,
2025-07-30 13:18:10,0.2845,,,
2025-07-30 13:18:15,0.2935,,,
2025-07-30 13:18:20,0.269,,,
2025-07-30 13:18:25,0.311,,,
2025-07-30 13:18:30,0.271,,,
2025-07-30 13:18:35,0.2735,,,
2025-07-30 13:18:40,0.2845,,,
2025-07-30 13:18:45,0.287,,,
2025-07-30 13:18:50,0.2735,,,
2025-07-30 13:18:55,0.3275,,,
2025-07-30 13:19:00,0.282,,,
2025-07-30 13:19:05,0.275,,,
2025-07-30 13:19:10,0.2745,,,
2025-07-30 13:19:15,0.278,,,
2025-07-30 13:19:20,0.2815,,,
2025-07-30 13:19:25,0.322,,,
2025-07-30 13:19:30,0.2815,,,
2025-07-30 13:19:35,0.2735,,,
2025-07-30 13:19:40,0.278,,,
2025-07-30 13:19:45,0.2785,,,
2025-07-30 13:19:50,0.2735,,,
2025-07-30 13:19:55,0.332,,,
2025-07-30 13:20:00,0.276,,,
2025-07-30 13:20:05,0.286,,,
2025-07-30 13:20:10,0.282,,,
2025-07-30 13:20:15,0.276,,,
2025-07-30 13:20:20,0.274,,,
2025-07-30 13:20:25,0.311,,,
2025-07-30 13:20:30,0.2855,,,
2025-07-30 13:20:35,0.2935,,,
2025-07-30 13:20:40,0.289,,,
2025-07-30 13:20:45,0.288,,,
2025-07-30 13:20:50,0.2875,,,
2025-07-30 13:20:55,0.33,,,
2025-07-30 13:21:00,0.275,,,
2025-07-30 13:21:05,0.287,,,
2025-07-30 13:21:10,0.288,,,
2025-07-30 13:21:15,0.27,,,
2025-07-30 13:21:20,0.2795,,,
2025-07-30 13:21:25,0.3195,,,
2025-07-30 13:21:30,0.281,,,
2025-07-30 13:21:35,0.296,,,
2025-07-30 13:21:40,0.3115,,,
2025-07-30 13:21:45,0.283,,,
2025-07-30 13:21:50,0.2805,,,
2025-07-30 13:21:55,0.308,,,
2025-07-30 13:22:00,0.2865,,,
2025-07-30 13:22:05,0.2885,,,
2025-07-30 13:22:10,0.292,,,
2025-07-30 13:22:15,0.2915,,,
2025-07-30 13:22:20,0.2815,,,
2025-07-30 13:22:25,0.3065,,,
2025-07-30 13:22:30,0.291,,,
2025-07-30 13:22:35,0.287,,,
2025-07-30 13:22:40,0.295,,,
2025-07-30 13:22:45,0.2975,,,
2025-07-30 13:22:50,0.2805,,,
2025-07-30 13:22:55,0.34,,,
2025-07-30 13:23:00,0.2755,,,
2025-07-30 13:23:05,0.2835,,,
2025-07-30 13:23:10,0.278,,,
2025-07-30 13:23:15,0.297,,,
2025-07-30 13:23:20,0.279,,,
2025-07-30 13:23:25,0.3075,,,
2025-07-30 13:23:30,0.294,,,
2025-07-30 13:23:35,0.283,,,
2025-07-30 13:23:40,0.2815,,,
2025-07-30 13:23:45,0.289,,,
2025-07-30 13:23:50,0.2835,,,
2025-07-30 13:23:55,0.3125,,,
2025-07-30 13:24:00,0.2825,,,
2025-07-30 13:24:05,0.292,,,
2025-07-30 13:24:10,0.2835,,,
2025-07-30 13:24:15,0.273,,,
2025-07-30 13:24:20,0.287,,,
2025-07-30 13:24:25,0.296,,,
2025-07-30 13:24:30,0.288,,,
2025-07-30 13:24:35,0.285,,,
2025-07-30 13:24:40,0.2915,,,
2025-07-30 13:24:45,0.2975,,,
2025-07-30 13:24:50,0.294,,,
2025-07-30 13:24:55,0.345,,,
2025-07-30 13:25:00,0.284,,,
2025-07-30 13:25:05,0.2925,,,
2025-07-30 13:25:10,0.2845,,,
2025-07-30 13:25:15,0.2735,,,
2025-07-30 13:25:20,0.2845,,,
2025-07-30 13:25:25,0.3065,,,
2025-07-30 13:25:30,0.288,,,
2025-07-30 13:25:35,0.291,,,
2025-07-30 13:25:40,0.3045,,,
2025-07-30 13:25:45,0.275,,,
2025-07-30 13:25:50,0.279,,,
2025-07-30 13:25:55,0.302,,,
2025-07-30 13:26:00,0.2685,,,
2025-07-30 13:26:05,0.2735,,,
2025-07-30 13:26:10,0.2775,,,
2025-07-30 13:26:15,0.29,,,
2025-07-30 13:26:20,0.2725,,,
2025-07-30 13:26:25,0.304,,,
2025-07-30 13:26:30,0.2795,,,
2025-07-30 13:26:35,0.281,,,
2025-07-30 13:26:40,0.275,,,
2025-07-30 13:26:45,0.284,,,
2025-07-30 13:26:50,0.286,,,
2025-07-30 13:26:55,0.3545,,,
2025-07-30 13:27:00,0.2795,,,
2025-07-30 13:27:05,0.292,,,
2025-07-30 13:27:10,0.283,,,
2025-07-30 13:27:15,0.2755,,,
2025-07-30 13:27:20,0.2725,,,
2025-07-30 13:27:25,0.31,,,
2025-07-30 13:27:30,0.279,,,
2025-07-30 13:27:35,0.2735,,,
2025-07-30 13:27:40,0.2815,,,
2025-07-30 13:27:45,0.288,,,
2025-07-30 13:27:50,0.2835,,,
2025-07-30 13:27:55,0.299,,,
2025-07-30 13:28:00,0.278,,,
2025-07-30 13:31:00,,0.2925,,
2025-07-30 13:31:05,,0.2885,,
2025-07-30 13:31:10,,0.3375,,
2025-07-30 13:31:15,,0.2915,,
2025-07-30 13:31:20,,0.298,,
2025-07-30 13:31:25,,0.297,,
2025-07-30 13:31:30,,0.2965,,
2025-07-30 13:31:35,,0.2905,,
2025-07-30 13:31:40,,0.344,,
2025-07-30 13:31:45,,0.2925,,
2025-07-30 13:31:50,,0.298,,
2025-07-30 13:31:55,,0.296,,
2025-07-30 13:32:00,,0.294,,
2025-07-30 13:32:05,,0.293,,
2025-07-30 13:32:10,,0.3145,,
2025-07-30 13:32:15,,0.291,,
2025-07-30 13:32:20,,0.295,,
2025-07-30 13:32:25,,0.2995,,
2025-07-30 13:32:30,,0.291,,
2025-07-30 13:32:35,,0.286,,
2025-07-30 13:32:40,,0.3285,,
2025-07-30 13:32:45,,0.296,,
2025-07-30 13:32:50,,0.2905,,
2025-07-30 13:32:55,,0.2955,,
2025-07-30 13:33:00,,0.294,,
2025-07-30 13:33:05,,0.2885,,
2025-07-30 13:33:10,,0.3055,,
2025-07-30 13:33:15,,0.2975,,
2025-07-30 13:33:20,,0.302,,
2025-07-30 13:33:25,,0.2985,,
2025-07-30 13:33:30,,0.302,,
2025-07-30 13:33:35,,0.301,,
2025-07-30 13:33:40,,0.3355,,
2025-07-30 13:33:45,,0.2935,,
2025-07-30 13:33:50,,0.284,,
2025-07-30 13:33:55,,0.292,,
2025-07-30 13:34:00,,0.288,,
2025-07-30 13:34:05,,0.2815,,
