Time,"{container=""minio"",endpoint=""http-minio"",instance=""myminio-pool-0-0"",job=""minio"",namespace=""minio-tenant"",pod=""myminio-pool-0-0"",server=""127.0.0.1:9000"",service=""minio""}","{container=""minio"",endpoint=""http-minio"",instance=""myminio-pool-0-0"",job=""minio"",namespace=""minio-tenant"",pod=""myminio-pool-0-0"",server=""127.0.0.1:9000"",service=""minio""}","{container=""minio"",endpoint=""http-minio"",instance=""myminio-pool-0-0"",job=""minio"",namespace=""minio-tenant"",pod=""myminio-pool-0-0"",server=""127.0.0.1:9000"",service=""minio""}","{container=""minio"",endpoint=""http-minio"",instance=""myminio-pool-0-0"",job=""minio"",namespace=""minio-tenant"",pod=""myminio-pool-0-0"",server=""127.0.0.1:9000"",service=""minio""}"
2025-08-05 13:28:00,34411.30434782609,,,
2025-08-05 13:29:00,53883.678260869565,,,
2025-08-05 13:30:00,29463.11304347826,,,
2025-08-05 13:31:00,141061.25217391306,,,
2025-08-05 13:32:00,109501.82608695651,,,
2025-08-05 13:33:00,372798.83478260867,,,
2025-08-05 13:34:00,403474.8956521739,,,
2025-08-05 13:35:00,434860.26086956525,,,
2025-08-05 13:36:00,491562.9913043478,,,
2025-08-05 13:37:00,475799.4260869565,,,
2025-08-05 13:38:00,452739.48695652175,,,
2025-08-05 13:39:00,506737.8956521739,,,
2025-08-05 13:41:00,,103651.38260869565,,
2025-08-05 13:42:00,,20871.46956521739,,
2025-08-05 13:43:00,,129807.27826086957,,
2025-08-05 13:44:00,,308048.37391304347,,
2025-08-05 13:45:00,,372023.9913043478,,
2025-08-05 13:46:00,,372659.46086956526,,
2025-08-05 13:47:00,,389813.3391304348,,
2025-08-05 13:48:00,,414768.6956521739,,
2025-08-05 13:49:00,,430983.8956521739,,
2025-08-05 13:50:00,,383578.46086956526,,
2025-08-05 13:51:00,,377438.07826086954,,
2025-08-05 13:57:00,,,5403.860869565217,
2025-08-05 13:58:00,,,4578.2,
2025-08-05 13:59:00,,,165668.99130434782,
2025-08-05 14:00:00,,,306095.3043478261,
2025-08-05 14:01:00,,,168280.10434782607,
2025-08-05 14:02:00,,,400426.2260869565,
2025-08-05 14:03:00,,,458677.6782608695,
2025-08-05 14:04:00,,,520365.9217391304,
2025-08-05 14:05:00,,,562390.2260869566,
2025-08-05 14:06:00,,,600228.5913043477,
2025-08-05 14:07:00,,,315410.547826087,
2025-08-05 14:14:00,,,,4448.895652173913
2025-08-05 14:15:00,,,,4592.852173913043
2025-08-05 14:16:00,,,,66828.30434782608
2025-08-05 14:17:00,,,,174855.8608695652
2025-08-05 14:18:00,,,,217285.78260869565
2025-08-05 14:19:00,,,,244816.70434782607
2025-08-05 14:20:00,,,,265473.05217391305
2025-08-05 14:21:00,,,,236708.74782608694
2025-08-05 14:22:00,,,,217197.80869565217
2025-08-05 14:23:00,,,,241733.8260869565
2025-08-05 14:24:00,,,,384989.48695652175
