Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_25"",instance=""10.42.2.25:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_26"",instance=""10.42.2.26:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_27"",instance=""10.42.2.27:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_2_28"",instance=""10.42.2.28:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-07-30 14:10:00,0.569,,,
2025-07-30 14:10:05,0.646,,,
2025-07-30 14:10:10,0.5505,,,
2025-07-30 14:10:15,0.53,,,
2025-07-30 14:10:20,0.5765,,,
2025-07-30 14:10:25,0.5185,,,
2025-07-30 14:10:30,0.5635,,,
2025-07-30 14:10:35,0.595,,,
2025-07-30 14:10:40,0.546,,,
2025-07-30 14:10:45,0.5345,,,
2025-07-30 14:10:50,0.5695,,,
2025-07-30 14:10:55,0.511,,,
2025-07-30 14:11:00,0.5705,,,
2025-07-30 14:11:05,0.6305,,,
2025-07-30 14:11:10,0.5405,,,
2025-07-30 14:11:15,0.5155,,,
2025-07-30 14:11:20,0.57,,,
2025-07-30 14:11:25,0.514,,,
2025-07-30 14:11:30,0.553,,,
2025-07-30 14:11:35,0.624,,,
2025-07-30 14:11:40,0.578,,,
2025-07-30 14:11:45,0.514,,,
2025-07-30 14:11:50,0.5695,,,
2025-07-30 14:11:55,0.522,,,
2025-07-30 14:12:00,0.6065,,,
2025-07-30 14:12:05,0.595,,,
2025-07-30 14:12:10,0.546,,,
2025-07-30 14:12:15,0.5275,,,
2025-07-30 14:12:20,0.5745,,,
2025-07-30 14:12:25,0.5185,,,
2025-07-30 14:12:30,0.577,,,
2025-07-30 14:12:35,0.584,,,
2025-07-30 14:12:40,0.557,,,
2025-07-30 14:12:45,0.553,,,
2025-07-30 14:12:50,0.5935,,,
2025-07-30 14:12:55,0.531,,,
2025-07-30 14:13:00,0.585,,,
2025-07-30 14:13:05,0.663,,,
2025-07-30 14:13:10,0.5615,,,
2025-07-30 14:13:15,0.552,,,
2025-07-30 14:13:20,0.5845,,,
2025-07-30 14:13:25,0.5195,,,
2025-07-30 14:13:30,0.5545,,,
2025-07-30 14:13:35,0.6115,,,
2025-07-30 14:13:40,0.541,,,
2025-07-30 14:13:45,0.5205,,,
2025-07-30 14:13:50,0.5585,,,
2025-07-30 14:13:55,0.52,,,
2025-07-30 14:14:00,0.571,,,
2025-07-30 14:14:05,0.637,,,
2025-07-30 14:14:10,0.564,,,
2025-07-30 14:14:15,0.521,,,
2025-07-30 14:14:20,0.5685,,,
2025-07-30 14:14:25,0.5315,,,
2025-07-30 14:14:30,0.5775,,,
2025-07-30 14:14:35,0.6095,,,
2025-07-30 14:14:40,0.5305,,,
2025-07-30 14:14:45,0.515,,,
2025-07-30 14:14:50,0.5765,,,
2025-07-30 14:14:55,0.511,,,
2025-07-30 14:15:00,0.5515,,,
2025-07-30 14:15:05,0.623,,,
2025-07-30 14:15:10,0.5595,,,
2025-07-30 14:15:15,0.522,,,
2025-07-30 14:15:20,0.582,,,
2025-07-30 14:15:25,0.5115,,,
2025-07-30 14:15:30,0.565,,,
2025-07-30 14:15:35,0.6475,,,
2025-07-30 14:15:40,0.5755,,,
2025-07-30 14:15:45,0.533,,,
2025-07-30 14:15:50,0.566,,,
2025-07-30 14:15:55,0.522,,,
2025-07-30 14:16:00,0.568,,,
2025-07-30 14:16:05,0.5685,,,
2025-07-30 14:16:10,0.536,,,
2025-07-30 14:16:15,0.5185,,,
2025-07-30 14:16:20,0.5555,,,
2025-07-30 14:16:25,0.534,,,
2025-07-30 14:16:30,0.6035,,,
2025-07-30 14:16:35,0.6245,,,
2025-07-30 14:16:40,0.587,,,
2025-07-30 14:16:45,0.509,,,
2025-07-30 14:16:50,0.56,,,
2025-07-30 14:16:55,0.5185,,,
2025-07-30 14:17:00,0.5695,,,
2025-07-30 14:17:05,0.571,,,
2025-07-30 14:17:10,0.5475,,,
2025-07-30 14:17:15,0.5565,,,
2025-07-30 14:17:20,0.5675,,,
2025-07-30 14:17:25,0.518,,,
2025-07-30 14:17:30,0.5515,,,
2025-07-30 14:17:35,0.6065,,,
2025-07-30 14:17:40,0.5885,,,
2025-07-30 14:17:45,0.504,,,
2025-07-30 14:17:50,0.5825,,,
2025-07-30 14:17:55,0.5095,,,
2025-07-30 14:18:00,0.5595,,,
2025-07-30 14:18:05,0.652,,,
2025-07-30 14:18:10,0.5545,,,
2025-07-30 14:18:15,0.572,,,
2025-07-30 14:18:20,0.578,,,
2025-07-30 14:18:25,0.505,,,
2025-07-30 14:18:30,0.5695,,,
2025-07-30 14:18:35,0.5995,,,
2025-07-30 14:18:40,0.538,,,
2025-07-30 14:18:45,0.527,,,
2025-07-30 14:18:50,0.5515,,,
2025-07-30 14:18:55,0.541,,,
2025-07-30 14:19:00,0.57,,,
2025-07-30 14:19:05,0.611,,,
2025-07-30 14:19:10,0.6075,,,
2025-07-30 14:19:15,0.5255,,,
2025-07-30 14:19:20,0.586,,,
2025-07-30 14:19:25,0.522,,,
2025-07-30 14:19:30,0.657,,,
2025-07-30 14:19:35,0.6365,,,
2025-07-30 14:19:40,0.5425,,,
2025-07-30 14:19:45,0.5025,,,
2025-07-30 14:19:50,0.5525,,,
2025-07-30 14:19:55,0.5175,,,
