Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_9"",instance=""10.42.1.9:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_10"",instance=""10.42.1.10:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_11"",instance=""10.42.1.11:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_12"",instance=""10.42.1.12:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-07-31 07:50:00,0.3835,,,
2025-07-31 07:50:05,0.273,,,
2025-07-31 07:50:10,0.287,,,
2025-07-31 07:50:15,0.2855,,,
2025-07-31 07:50:20,0.2905,,,
2025-07-31 07:50:25,0.2835,,,
2025-07-31 07:50:30,0.341,,,
2025-07-31 07:50:35,0.28,,,
2025-07-31 07:50:40,0.281,,,
2025-07-31 07:50:45,0.287,,,
2025-07-31 07:50:50,0.2825,,,
2025-07-31 07:50:55,0.2835,,,
2025-07-31 07:51:00,0.341,,,
2025-07-31 07:51:05,0.2805,,,
2025-07-31 07:51:10,0.283,,,
2025-07-31 07:51:15,0.278,,,
2025-07-31 07:51:20,0.2765,,,
2025-07-31 07:51:25,0.267,,,
2025-07-31 07:51:30,0.334,,,
2025-07-31 07:51:35,0.2905,,,
2025-07-31 07:51:40,0.2885,,,
2025-07-31 07:51:45,0.2805,,,
2025-07-31 07:51:50,0.273,,,
2025-07-31 07:51:55,0.268,,,
2025-07-31 07:52:00,0.3485,,,
2025-07-31 07:52:05,0.2675,,,
2025-07-31 07:52:10,0.2825,,,
2025-07-31 07:52:15,0.2785,,,
2025-07-31 07:52:20,0.2785,,,
2025-07-31 07:52:25,0.2845,,,
2025-07-31 07:52:30,0.3505,,,
2025-07-31 07:52:35,0.2835,,,
2025-07-31 07:52:40,0.2755,,,
2025-07-31 07:52:45,0.277,,,
2025-07-31 07:52:50,0.279,,,
2025-07-31 07:52:55,0.263,,,
2025-07-31 07:53:00,0.3195,,,
2025-07-31 07:53:05,0.277,,,
2025-07-31 07:53:10,0.2915,,,
2025-07-31 07:53:15,0.2795,,,
2025-07-31 07:53:20,0.288,,,
2025-07-31 07:53:25,0.2735,,,
2025-07-31 07:53:30,0.332,,,
2025-07-31 07:53:35,0.2705,,,
2025-07-31 07:53:40,0.284,,,
2025-07-31 07:53:45,0.272,,,
2025-07-31 07:53:50,0.292,,,
2025-07-31 07:53:55,0.2885,,,
2025-07-31 07:54:00,0.355,,,
2025-07-31 07:54:05,0.2735,,,
2025-07-31 07:54:10,0.2805,,,
2025-07-31 07:54:15,0.2795,,,
2025-07-31 07:54:20,0.283,,,
2025-07-31 07:54:25,0.2715,,,
2025-07-31 07:54:30,0.317,,,
2025-07-31 07:54:35,0.271,,,
2025-07-31 07:54:40,0.292,,,
2025-07-31 07:54:45,0.2855,,,
2025-07-31 07:54:50,0.279,,,
2025-07-31 07:54:55,0.2625,,,
2025-07-31 07:55:00,0.3135,,,
2025-07-31 07:55:05,0.273,,,
2025-07-31 07:55:10,0.2815,,,
2025-07-31 07:55:15,0.273,,,
2025-07-31 07:55:20,0.282,,,
2025-07-31 07:55:25,0.2835,,,
2025-07-31 07:55:30,0.3085,,,
2025-07-31 07:55:35,0.2815,,,
2025-07-31 07:55:40,0.2915,,,
2025-07-31 07:55:45,0.2805,,,
2025-07-31 07:55:50,0.281,,,
2025-07-31 07:55:55,0.2785,,,
2025-07-31 07:56:00,0.354,,,
2025-07-31 07:56:05,0.2775,,,
2025-07-31 07:56:10,0.2845,,,
2025-07-31 07:56:15,0.285,,,
2025-07-31 07:56:20,0.295,,,
2025-07-31 07:56:25,0.279,,,
2025-07-31 07:56:30,0.323,,,
2025-07-31 07:56:35,0.277,,,
2025-07-31 07:56:40,0.2845,,,
2025-07-31 07:56:45,0.2855,,,
2025-07-31 07:56:50,0.297,,,
2025-07-31 07:56:55,0.2805,,,
2025-07-31 07:57:00,0.3175,,,
2025-07-31 07:57:05,0.276,,,
2025-07-31 07:57:10,0.288,,,
2025-07-31 07:57:15,0.2805,,,
2025-07-31 07:57:20,0.2985,,,
2025-07-31 07:57:25,0.272,,,
2025-07-31 07:57:30,0.3075,,,
2025-07-31 07:57:35,0.2765,,,
2025-07-31 07:57:40,0.281,,,
2025-07-31 07:57:45,0.274,,,
2025-07-31 07:57:50,0.286,,,
2025-07-31 07:57:55,0.2755,,,
2025-07-31 07:58:00,0.3445,,,
2025-07-31 07:58:05,0.275,,,
2025-07-31 07:58:10,0.291,,,
2025-07-31 07:58:15,0.2725,,,
2025-07-31 07:58:20,0.2925,,,
2025-07-31 07:58:25,0.267,,,
2025-07-31 07:58:30,0.313,,,
2025-07-31 07:58:35,0.2875,,,
2025-07-31 07:58:40,0.294,,,
2025-07-31 07:58:45,0.2735,,,
2025-07-31 07:58:50,0.2825,,,
2025-07-31 07:58:55,0.2675,,,
2025-07-31 07:59:00,0.3145,,,
2025-07-31 08:03:00,,0.291,,
2025-07-31 08:03:05,,0.2745,,
2025-07-31 08:03:10,,0.2975,,
2025-07-31 08:03:15,,0.364,,
2025-07-31 08:03:20,,0.31,,
2025-07-31 08:03:25,,0.282,,
2025-07-31 08:03:30,,0.291,,
2025-07-31 08:03:35,,0.2865,,
2025-07-31 08:03:40,,0.299,,
2025-07-31 08:03:45,,0.353,,
2025-07-31 08:03:50,,0.277,,
2025-07-31 08:03:55,,0.282,,
2025-07-31 08:04:00,,0.2935,,
2025-07-31 08:04:05,,0.285,,
2025-07-31 08:04:10,,0.2965,,
2025-07-31 08:04:15,,0.3455,,
2025-07-31 08:04:20,,0.3095,,
2025-07-31 08:04:25,,0.2885,,
2025-07-31 08:04:30,,0.3015,,
2025-07-31 08:04:35,,0.294,,
2025-07-31 08:04:40,,0.3075,,
2025-07-31 08:04:45,,0.3525,,
2025-07-31 08:04:50,,0.299,,
2025-07-31 08:04:55,,0.2965,,
2025-07-31 08:05:00,,0.3075,,
2025-07-31 08:05:05,,0.2905,,
2025-07-31 08:05:10,,0.3095,,
2025-07-31 08:05:15,,0.3705,,
2025-07-31 08:05:20,,0.3125,,
2025-07-31 08:05:25,,0.2895,,
2025-07-31 08:05:30,,0.3055,,
2025-07-31 08:05:35,,0.295,,
2025-07-31 08:05:40,,0.301,,
2025-07-31 08:05:45,,0.3535,,
2025-07-31 08:05:50,,0.305,,
2025-07-31 08:05:55,,0.29,,
2025-07-31 08:06:00,,0.301,,
2025-07-31 08:06:05,,0.291,,
2025-07-31 08:06:10,,0.325,,
