Time,{},{},{},{}
2025-08-05 08:05:00,2337530.1102039684,,,
2025-08-05 08:05:05,2064815.859023717,,,
2025-08-05 08:05:10,1568140.3235350056,,,
2025-08-05 08:05:15,1189603.171383113,,,
2025-08-05 08:05:20,923777.7345842855,,,
2025-08-05 08:05:25,923777.7345842855,,,
2025-08-05 08:05:30,923736.7814293666,,,
2025-08-05 08:05:35,966992.5732122521,,,
2025-08-05 08:05:40,902117.0923821083,,,
2025-08-05 08:05:45,933407.0691369394,,,
2025-08-05 08:05:50,953942.9201538939,,,
2025-08-05 08:05:55,953942.9201538939,,,
2025-08-05 08:06:00,953942.9201538939,,,
2025-08-05 08:06:05,952783.8185930308,,,
2025-08-05 08:06:10,834305.8239701358,,,
2025-08-05 08:06:15,708496.4048047663,,,
2025-08-05 08:06:20,676582.2098608871,,,
2025-08-05 08:06:25,676582.2098608871,,,
2025-08-05 08:06:30,676582.2098608871,,,
2025-08-05 08:06:35,605992.3907240133,,,
2025-08-05 08:06:40,616546.2631935825,,,
2025-08-05 08:06:45,599922.1748927998,,,
2025-08-05 08:06:50,613382.4047522182,,,
2025-08-05 08:06:55,613382.4047522182,,,
2025-08-05 08:07:00,613171.1551706754,,,
2025-08-05 08:07:05,590917.8159112035,,,
2025-08-05 08:07:10,626676.1844418381,,,
2025-08-05 08:07:15,657459.3636060364,,,
2025-08-05 08:07:20,663049.7553471744,,,
2025-08-05 08:07:25,663049.7553471744,,,
2025-08-05 08:07:30,663049.7553471744,,,
2025-08-05 08:07:35,634054.3554988551,,,
2025-08-05 08:07:40,633700.7715138161,,,
2025-08-05 08:07:45,610310.2922880244,,,
2025-08-05 08:07:50,599635.0160522509,,,
2025-08-05 08:07:55,599635.0160522509,,,
2025-08-05 08:08:00,599635.0160522509,,,
2025-08-05 08:08:05,586119.6306634586,,,
2025-08-05 08:08:10,555420.5292085583,,,
2025-08-05 08:08:15,537202.618882475,,,
2025-08-05 08:08:20,589525.5539600824,,,
2025-08-05 08:08:25,589525.5539600824,,,
2025-08-05 08:08:30,589498.3142091093,,,
2025-08-05 08:08:35,565037.1573184499,,,
2025-08-05 08:08:40,555894.157064272,,,
2025-08-05 08:08:45,566533.0628828262,,,
2025-08-05 08:08:50,570929.5498407229,,,
2025-08-05 08:08:55,570929.5498407229,,,
2025-08-05 08:09:00,570929.5498407229,,,
2025-08-05 08:09:05,557071.3183371073,,,
2025-08-05 08:09:10,561686.5971475977,,,
2025-08-05 08:09:15,579445.4536936968,,,
2025-08-05 08:09:20,603470.1345440919,,,
2025-08-05 08:09:25,603470.1345440919,,,
2025-08-05 08:09:30,603470.1345440919,,,
2025-08-05 08:09:35,567721.5020025868,,,
2025-08-05 08:09:40,581333.3182141081,,,
2025-08-05 08:09:45,574060.0943695456,,,
2025-08-05 08:09:50,616712.2775865006,,,
2025-08-05 08:09:55,616712.2775865006,,,
2025-08-05 08:10:00,616712.2775865006,,,
2025-08-05 08:10:05,616159.346381355,,,
2025-08-05 08:10:10,611042.4157940606,,,
2025-08-05 08:10:15,609665.5507971854,,,
2025-08-05 08:10:20,608933.5812605501,,,
2025-08-05 08:10:25,608933.5812605501,,,
2025-08-05 08:10:30,608933.5812605501,,,
2025-08-05 08:10:35,580231.1027585743,,,
2025-08-05 08:10:40,565832.2369471381,,,
2025-08-05 08:10:45,578697.7884604972,,,
2025-08-05 08:10:50,609250.4464997702,,,
2025-08-05 08:10:55,609526.263776191,,,
2025-08-05 08:11:00,597656.1176683075,,,
2025-08-05 08:11:05,616307.3845987213,,,
2025-08-05 08:11:10,586308.5651618084,,,
2025-08-05 08:11:15,588763.4515419669,,,
2025-08-05 08:11:20,597092.0847280858,,,
2025-08-05 08:11:25,597092.0847280858,,,
2025-08-05 08:11:30,585040.2481099542,,,
2025-08-05 08:11:35,582138.465390008,,,
2025-08-05 08:11:40,566518.2284288,,,
2025-08-05 08:11:45,583843.5035787272,,,
2025-08-05 08:11:50,610813.1598396386,,,
2025-08-05 08:11:55,610813.1598396386,,,
2025-08-05 08:12:00,610813.1598396386,,,
2025-08-05 08:12:05,610813.1598396386,,,
2025-08-05 08:12:10,524987.8756066065,,,
2025-08-05 08:12:15,590453.8859756471,,,
2025-08-05 08:12:20,589390.7160470079,,,
2025-08-05 08:12:25,589390.7160470079,,,
2025-08-05 08:12:30,589390.7160470079,,,
2025-08-05 08:12:35,578850.3803505114,,,
2025-08-05 08:12:40,578658.8887705348,,,
2025-08-05 08:12:45,556988.460323289,,,
2025-08-05 08:12:50,585730.1833311002,,,
2025-08-05 08:12:55,585730.1833311002,,,
2025-08-05 08:13:00,585730.1833311002,,,
2025-08-05 08:13:05,571999.4701980528,,,
2025-08-05 08:13:10,553330.7032794091,,,
2025-08-05 08:13:15,563302.514487748,,,
2025-08-05 08:13:20,612595.9640582654,,,
2025-08-05 08:13:25,612595.9640582654,,,
2025-08-05 08:13:30,612568.051923102,,,
2025-08-05 08:13:35,612449.8339878335,,,
2025-08-05 08:13:40,563121.3680981727,,,
2025-08-05 08:13:45,602422.6483159708,,,
2025-08-05 08:13:50,600963.4892464994,,,
2025-08-05 08:13:55,600963.4892464994,,,
2025-08-05 08:14:00,600963.4892464994,,,
2025-08-05 08:14:05,597485.1779327454,,,
2025-08-05 08:14:10,591710.7685124292,,,
2025-08-05 08:14:15,612893.8874216417,,,
2025-08-05 08:14:20,596937.6599138097,,,
2025-08-05 08:14:25,596937.6599138097,,,
2025-08-05 08:14:30,596937.6599138097,,,
2025-08-05 08:14:35,538581.9654049948,,,
2025-08-05 08:14:40,523898.2318446445,,,
2025-08-05 08:14:45,533316.7731539352,,,
2025-08-05 08:14:50,591120.0833058576,,,
2025-08-05 08:14:55,591120.0833058576,,,
2025-08-05 08:15:00,591120.0833058576,,,
2025-08-05 08:24:00,,2190288.699267386,,
2025-08-05 08:24:05,,2085037.4585782285,,
2025-08-05 08:24:10,,2133948.179315168,,
2025-08-05 08:24:15,,2231091.514610394,,
2025-08-05 08:24:20,,2230781.8547010925,,
2025-08-05 08:24:25,,2238005.239335583,,
2025-08-05 08:24:30,,2245228.623970074,,
2025-08-05 08:24:35,,1904615.2915444418,,
2025-08-05 08:24:40,,1793445.848044469,,
2025-08-05 08:24:45,,1232334.4321273477,,
2025-08-05 08:24:50,,518713.31665555533,,
2025-08-05 08:24:55,,518713.31665555533,,
2025-08-05 08:25:00,,518713.31665555533,,
2025-08-05 08:25:05,,489699.8688247145,,
2025-08-05 08:25:10,,465734.1479895842,,
2025-08-05 08:25:15,,473301.3367479278,,
2025-08-05 08:25:20,,466047.0350043205,,
2025-08-05 08:25:25,,466047.0350043205,,
2025-08-05 08:25:30,,466047.0350043205,,
2025-08-05 08:25:35,,451412.1585873546,,
2025-08-05 08:25:40,,457469.92383541336,,
2025-08-05 08:25:45,,459093.2268962244,,
2025-08-05 08:25:50,,497316.58998429094,,
2025-08-05 08:25:55,,497316.58998429094,,
2025-08-05 08:26:00,,497316.58998429094,,
2025-08-05 08:26:05,,436502.30661350786,,
2025-08-05 08:26:10,,445748.1115020928,,
2025-08-05 08:26:15,,485016.10790836683,,
2025-08-05 08:26:20,,497678.4458484559,,
2025-08-05 08:26:25,,497678.4458484559,,
2025-08-05 08:26:30,,497678.4458484559,,
2025-08-05 08:26:35,,486840.35453395394,,
2025-08-05 08:26:40,,460063.6471313363,,
2025-08-05 08:26:45,,442708.51654296956,,
2025-08-05 08:26:50,,490914.5645349194,,
2025-08-05 08:26:55,,490914.5645349194,,
2025-08-05 08:27:00,,490914.5645349194,,
2025-08-05 08:27:05,,466538.5993400287,,
2025-08-05 08:27:10,,422691.31177647394,,
2025-08-05 08:27:15,,428544.9893375304,,
2025-08-05 08:27:20,,491685.6020855234,,
2025-08-05 08:27:25,,491831.470735524,,
2025-08-05 08:27:30,,491831.470735524,,
2025-08-05 08:27:35,,445367.9564211625,,
2025-08-05 08:27:40,,466663.36908716895,,
2025-08-05 08:27:45,,508314.28690097766,,
2025-08-05 08:27:50,,511632.00830380904,,
2025-08-05 08:27:55,,511632.00830380904,,
2025-08-05 08:28:00,,511632.00830380904,,
2025-08-05 08:28:05,,501271.19884370215,,
2025-08-05 08:28:10,,461264.60224377323,,
2025-08-05 08:28:15,,489607.2297897242,,
2025-08-05 08:28:20,,524623.6695414033,,
2025-08-05 08:28:25,,524623.6695414033,,
2025-08-05 08:28:30,,524623.6695414033,,
2025-08-05 08:28:35,,486729.876351734,,
2025-08-05 08:28:40,,479827.8405908456,,
2025-08-05 08:28:45,,483166.70326774847,,
2025-08-05 08:28:50,,499558.8728431054,,
2025-08-05 08:28:55,,499558.8728431054,,
2025-08-05 08:29:00,,499558.8728431054,,
2025-08-05 08:29:05,,472957.8806377663,,
2025-08-05 08:29:10,,475007.14778307505,,
2025-08-05 08:29:15,,477489.89799900353,,
2025-08-05 08:29:20,,495441.4116184697,,
2025-08-05 08:29:25,,495441.4116184697,,
2025-08-05 08:29:30,,495441.4116184697,,
2025-08-05 08:29:35,,500051.2485221886,,
2025-08-05 08:29:40,,486875.44391285564,,
2025-08-05 08:29:45,,519813.0030605535,,
2025-08-05 08:29:50,,611723.4862432163,,
2025-08-05 08:29:55,,611723.4862432163,,
2025-08-05 08:30:00,,611723.4862432163,,
2025-08-05 08:30:05,,591113.1856217046,,
2025-08-05 08:30:10,,576986.3491856445,,
2025-08-05 08:30:15,,604433.72421525,,
2025-08-05 08:30:20,,641542.0744393156,,
2025-08-05 08:30:25,,643677.9638952545,,
2025-08-05 08:30:30,,641519.1918552285,,
2025-08-05 08:30:35,,622513.173688962,,
2025-08-05 08:30:40,,629389.0590598807,,
2025-08-05 08:30:45,,644584.333792209,,
2025-08-05 08:30:50,,659796.4836727412,,
2025-08-05 08:30:55,,659796.4836727412,,
2025-08-05 08:31:00,,659796.4836727412,,
2025-08-05 08:31:05,,605117.6259624358,,
2025-08-05 08:31:10,,598501.3176766431,,
2025-08-05 08:31:15,,555235.3386354479,,
2025-08-05 08:31:20,,572371.2186631188,,
2025-08-05 08:31:25,,572371.2186631188,,
2025-08-05 08:31:30,,572371.2186631188,,
2025-08-05 08:31:35,,551563.8248774029,,
2025-08-05 08:31:40,,545893.187451269,,
2025-08-05 08:31:45,,583845.6550170141,,
2025-08-05 08:31:50,,590118.3410404224,,
2025-08-05 08:31:55,,590118.3410404224,,
2025-08-05 08:32:00,,590118.3410404224,,
2025-08-05 08:32:05,,583257.409223711,,
2025-08-05 08:32:10,,556860.3317132934,,
2025-08-05 08:32:15,,565665.8687193547,,
2025-08-05 08:32:20,,602145.5392443003,,
2025-08-05 08:32:25,,602145.5392443003,,
2025-08-05 08:32:30,,602145.5392443003,,
2025-08-05 08:32:35,,588284.1209402087,,
2025-08-05 08:32:40,,592931.2338144341,,
2025-08-05 08:32:45,,580124.8172905511,,
2025-08-05 08:32:50,,597324.587812586,,
2025-08-05 08:32:55,,597353.3091552451,,
2025-08-05 08:33:00,,597325.7693310108,,
2025-08-05 08:33:05,,582845.5982675707,,
2025-08-05 08:33:10,,564787.1851809237,,
2025-08-05 08:33:15,,580893.5644813525,,
2025-08-05 08:33:20,,587371.0104130715,,
2025-08-05 08:33:25,,587407.5016617515,,
2025-08-05 08:33:30,,587367.7466749966,,
2025-08-05 08:33:35,,589879.1337380146,,
2025-08-05 08:33:40,,585536.4662311992,,
2025-08-05 08:33:45,,603984.1621903463,,
2025-08-05 08:33:50,,608858.1608135275,,
2025-08-05 08:33:55,,608858.1608135275,,
2025-08-05 08:34:00,,608858.1608135275,,
2025-08-05 08:39:00,,,2732617.247084432,
2025-08-05 08:39:05,,,2028980.8351193431,
2025-08-05 08:39:10,,,904007.4190221513,
2025-08-05 08:39:15,,,613089.0893949199,
2025-08-05 08:39:20,,,545540.8525308206,
2025-08-05 08:39:25,,,545540.8525308206,
2025-08-05 08:39:30,,,545540.8525308206,
2025-08-05 08:39:35,,,541680.2075980902,
2025-08-05 08:39:40,,,501078.20828178595,
2025-08-05 08:39:45,,,499650.38300758053,
2025-08-05 08:39:50,,,512751.3560621988,
2025-08-05 08:39:55,,,512875.4107882635,
2025-08-05 08:40:00,,,512783.16960282,
2025-08-05 08:40:05,,,483030.2620163124,
2025-08-05 08:40:10,,,455401.27610018285,
2025-08-05 08:40:15,,,499397.9105186299,
2025-08-05 08:40:20,,,533300.7193249591,
2025-08-05 08:40:25,,,533300.7193249591,
2025-08-05 08:40:30,,,532885.2690377217,
2025-08-05 08:40:35,,,508879.0075213494,
2025-08-05 08:40:40,,,493603.0870695662,
