Time,"flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_11"",instance=""10.42.1.11:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_12"",instance=""10.42.1.12:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_13"",instance=""10.42.1.13:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}","flink_taskmanager_Status_JVM_CPU_Load{component=""taskmanager"",container=""flink-main-container"",endpoint=""prom"",host=""10_42_1_14"",instance=""10.42.1.14:9249"",job=""default/flink-pod-monitor"",namespace=""default"",pod=""flink-taskmanager-1-1"",tm_id=""flink_taskmanager_1_1""}"
2025-08-05 08:05:00,0.2815,,,
2025-08-05 08:05:05,0.286,,,
2025-08-05 08:05:10,0.284,,,
2025-08-05 08:05:15,0.2925,,,
2025-08-05 08:05:20,0.286,,,
2025-08-05 08:05:25,0.2765,,,
2025-08-05 08:05:30,0.2875,,,
2025-08-05 08:05:35,0.2775,,,
2025-08-05 08:05:40,0.2894736842105263,,,
2025-08-05 08:05:45,0.288,,,
2025-08-05 08:05:50,0.2875,,,
2025-08-05 08:05:55,0.285,,,
2025-08-05 08:06:00,0.2755,,,
2025-08-05 08:06:05,0.2826923076923077,,,
2025-08-05 08:06:10,0.284,,,
2025-08-05 08:06:15,0.27580645161290324,,,
2025-08-05 08:06:20,0.3145,,,
2025-08-05 08:06:25,0.295,,,
2025-08-05 08:06:30,0.2875,,,
2025-08-05 08:06:35,0.288,,,
2025-08-05 08:06:40,0.29,,,
2025-08-05 08:06:45,0.286,,,
2025-08-05 08:06:50,0.57,,,
2025-08-05 08:06:55,0.295,,,
2025-08-05 08:07:00,0.0,,,
2025-08-05 08:07:05,0.2845,,,
2025-08-05 08:07:10,0.2965,,,
2025-08-05 08:07:15,0.2841666666666667,,,
2025-08-05 08:07:20,0.2895,,,
2025-08-05 08:07:25,0.325,,,
2025-08-05 08:07:30,0.2895,,,
2025-08-05 08:07:35,0.277,,,
2025-08-05 08:07:40,0.29,,,
2025-08-05 08:07:45,0.2905,,,
2025-08-05 08:07:50,0.3025,,,
2025-08-05 08:07:55,0.282,,,
2025-08-05 08:08:00,0.0,,,
2025-08-05 08:08:05,0.281,,,
2025-08-05 08:08:10,0.2935,,,
2025-08-05 08:08:15,0.28833333333333333,,,
2025-08-05 08:08:20,0.288,,,
2025-08-05 08:08:25,0.2875,,,
2025-08-05 08:08:30,0.304,,,
2025-08-05 08:08:35,0.289,,,
2025-08-05 08:08:40,0.286875,,,
2025-08-05 08:08:45,0.286,,,
2025-08-05 08:08:50,0.38125,,,
2025-08-05 08:08:55,0.2875,,,
2025-08-05 08:09:00,0.0,,,
2025-08-05 08:09:05,0.291,,,
2025-08-05 08:09:10,0.2855,,,
2025-08-05 08:09:15,0.2733333333333333,,,
2025-08-05 08:09:20,0.288,,,
2025-08-05 08:09:25,0.2975,,,
2025-08-05 08:09:30,0.2875,,,
2025-08-05 08:09:35,0.282,,,
2025-08-05 08:09:40,0.2825,,,
2025-08-05 08:09:45,0.2915,,,
2025-08-05 08:09:50,0.29625,,,
2025-08-05 08:09:55,0.282,,,
2025-08-05 08:10:00,0.289,,,
2025-08-05 08:10:05,0.2925531914893617,,,
2025-08-05 08:10:10,0.2975,,,
2025-08-05 08:10:15,0.2740740740740741,,,
2025-08-05 08:10:20,0.288,,,
2025-08-05 08:10:25,0.28214285714285714,,,
2025-08-05 08:10:30,0.319,,,
2025-08-05 08:10:35,0.2855,,,
2025-08-05 08:10:40,0.2777027027027027,,,
2025-08-05 08:10:45,0.2815,,,
2025-08-05 08:10:50,0.40294117647058825,,,
2025-08-05 08:10:55,0.288,,,
2025-08-05 08:11:00,0.285,,,
2025-08-05 08:11:05,0.28138297872340423,,,
2025-08-05 08:11:10,0.2925,,,
2025-08-05 08:11:15,0.2916666666666667,,,
2025-08-05 08:11:20,0.2915,,,
2025-08-05 08:11:25,0.30416666666666664,,,
2025-08-05 08:11:30,0.2835,,,
2025-08-05 08:11:35,0.284,,,
2025-08-05 08:11:40,0.2826388888888889,,,
2025-08-05 08:11:45,0.279,,,
2025-08-05 08:11:50,0.3296875,,,
2025-08-05 08:11:55,0.2835,,,
2025-08-05 08:12:00,0.29,,,
2025-08-05 08:12:05,0.28152173913043477,,,
2025-08-05 08:12:10,0.279,,,
2025-08-05 08:12:15,0.2826923076923077,,,
2025-08-05 08:12:20,0.283,,,
2025-08-05 08:12:25,0.3,,,
2025-08-05 08:12:30,0.3045,,,
2025-08-05 08:12:35,0.279,,,
2025-08-05 08:12:40,0.28541666666666665,,,
2025-08-05 08:12:45,0.2865,,,
2025-08-05 08:12:50,0.3203125,,,
2025-08-05 08:12:55,0.2775,,,
2025-08-05 08:13:00,0.2825,,,
2025-08-05 08:13:05,0.28858695652173916,,,
2025-08-05 08:13:10,0.274,,,
2025-08-05 08:13:15,0.27884615384615385,,,
2025-08-05 08:13:20,0.289,,,
2025-08-05 08:13:25,0.2791666666666667,,,
2025-08-05 08:13:30,0.2955,,,
2025-08-05 08:13:35,0.2805,,,
2025-08-05 08:13:40,0.2861111111111111,,,
2025-08-05 08:13:45,0.2805,,,
2025-08-05 08:13:50,0.2875,,,
2025-08-05 08:13:55,0.304,,,
2025-08-05 08:14:00,0.2905,,,
2025-08-05 08:14:05,0.2831521739130435,,,
2025-08-05 08:14:10,0.29,,,
2025-08-05 08:14:15,0.28846153846153844,,,
2025-08-05 08:14:20,0.2935,,,
2025-08-05 08:14:25,0.2916666666666667,,,
2025-08-05 08:14:30,0.2845,,,
2025-08-05 08:14:35,0.2835,,,
2025-08-05 08:14:40,0.2777777777777778,,,
2025-08-05 08:14:45,0.2915,,,
2025-08-05 08:14:50,0.3140625,,,
2025-08-05 08:14:55,0.29,,,
2025-08-05 08:15:00,0.289,,,
2025-08-05 08:24:00,,0.2875,,
2025-08-05 08:24:05,,0.2955,,
2025-08-05 08:24:10,,0.287,,
2025-08-05 08:24:15,,0.3075,,
2025-08-05 08:24:20,,0.292,,
2025-08-05 08:24:25,,0.31,,
2025-08-05 08:24:30,,0.3045,,
2025-08-05 08:24:35,,0.298,,
2025-08-05 08:24:40,,0.294,,
2025-08-05 08:24:45,,0.2885,,
2025-08-05 08:24:50,,0.28,,
2025-08-05 08:24:55,,0.287,,
2025-08-05 08:25:00,,0.2975,,
2025-08-05 08:25:05,,0.2945,,
2025-08-05 08:25:10,,0.297,,
2025-08-05 08:25:15,,0.306,,
2025-08-05 08:25:20,,0.288,,
2025-08-05 08:25:25,,0.373,,
2025-08-05 08:25:30,,0.295,,
2025-08-05 08:25:35,,0.3145,,
2025-08-05 08:25:40,,0.3055,,
2025-08-05 08:25:45,,0.3,,
2025-08-05 08:25:50,,0.3045,,
2025-08-05 08:25:55,,0.272,,
2025-08-05 08:26:00,,0.308,,
2025-08-05 08:26:05,,0.2995,,
2025-08-05 08:26:10,,0.294,,
2025-08-05 08:26:15,,0.304,,
2025-08-05 08:26:20,,0.303,,
2025-08-05 08:26:25,,0.3025,,
2025-08-05 08:26:30,,0.301,,
2025-08-05 08:26:35,,0.2985,,
2025-08-05 08:26:40,,0.3005,,
2025-08-05 08:26:45,,0.2905,,
2025-08-05 08:26:50,,0.2955,,
2025-08-05 08:26:55,,0.3015,,
2025-08-05 08:27:00,,0.2965,,
2025-08-05 08:27:05,,0.2975,,
2025-08-05 08:27:10,,0.2975,,
2025-08-05 08:27:15,,0.297,,
2025-08-05 08:27:20,,0.2945,,
2025-08-05 08:27:25,,0.336,,
2025-08-05 08:27:30,,0.3025,,
2025-08-05 08:27:35,,0.2995,,
2025-08-05 08:27:40,,0.292,,
2025-08-05 08:27:45,,0.311,,
2025-08-05 08:27:50,,0.301,,
2025-08-05 08:27:55,,0.297,,
2025-08-05 08:28:00,,0.3055,,
2025-08-05 08:28:05,,0.3615,,
2025-08-05 08:28:10,,0.293,,
2025-08-05 08:28:15,,0.3005,,
