Time,"flink_jobmanager_job_lastCheckpointDuration{component=""jobmanager"",container=""flink-main-container"",endpoint=""prom"",host=""flink_default"",instance=""10.42.3.18:9249"",job=""default/flink-pod-monitor"",job_id=""a509191e9dee80b073ef19a56fb7dfd1"",job_name=""insert_into_default_catalog_default_database_nexmark_q3"",namespace=""default"",pod=""flink-7767bf8b96-s2xg2""}","flink_jobmanager_job_lastCheckpointDuration{component=""jobmanager"",container=""flink-main-container"",endpoint=""prom"",host=""flink_default"",instance=""10.42.3.19:9249"",job=""default/flink-pod-monitor"",job_id=""158acb3ca006d4e9684d263c64282329"",job_name=""insert_into_default_catalog_default_database_nexmark_q3"",namespace=""default"",pod=""flink-7767bf8b96-v6zx9""}","flink_jobmanager_job_lastCheckpointDuration{component=""jobmanager"",container=""flink-main-container"",endpoint=""prom"",host=""flink_default"",instance=""10.42.3.20:9249"",job=""default/flink-pod-monitor"",job_id=""30d90dfc04afb7873dd5963df9737a01"",job_name=""insert_into_default_catalog_default_database_nexmark_q3"",namespace=""default"",pod=""flink-7767bf8b96-2mjg6""}","flink_jobmanager_job_lastCheckpointDuration{component=""jobmanager"",container=""flink-main-container"",endpoint=""prom"",host=""flink_default"",instance=""10.42.3.21:9249"",job=""default/flink-pod-monitor"",job_id=""8f3068584b8e06fd268ae3120806cda8"",job_name=""insert_into_default_catalog_default_database_nexmark_q3"",namespace=""default"",pod=""flink-7767bf8b96-6kvzf""}"
2025-08-06 09:12:00,1134.0,,,
2025-08-06 09:12:30,1185.0,,,
2025-08-06 09:13:00,1185.0,,,
2025-08-06 09:13:30,966.0,,,
2025-08-06 09:14:00,966.0,,,
2025-08-06 09:14:30,997.0,,,
2025-08-06 09:15:00,997.0,,,
2025-08-06 09:15:30,1132.0,,,
2025-08-06 09:16:00,1132.0,,,
2025-08-06 09:16:30,1447.0,,,
2025-08-06 09:17:00,1447.0,,,
2025-08-06 09:17:30,1022.0,,,
2025-08-06 09:18:00,1022.0,,,
2025-08-06 09:18:30,1054.0,,,
2025-08-06 09:19:00,1054.0,,,
2025-08-06 09:19:30,1252.0,,,
2025-08-06 09:20:00,1252.0,,,
2025-08-06 09:20:30,3076.0,,,
2025-08-06 09:21:00,3076.0,,,
2025-08-06 09:21:30,1023.0,,,
2025-08-06 09:22:00,1023.0,,,
2025-08-06 09:33:00,,2905.0,,
2025-08-06 09:33:30,,1115.0,,
2025-08-06 09:34:00,,1115.0,,
2025-08-06 09:34:30,,1063.0,,
2025-08-06 09:35:00,,1063.0,,
2025-08-06 09:35:30,,1255.0,,
2025-08-06 09:36:00,,1255.0,,
2025-08-06 09:36:30,,1202.0,,
2025-08-06 09:37:00,,1202.0,,
2025-08-06 09:37:30,,1030.0,,
2025-08-06 09:38:00,,1030.0,,
2025-08-06 09:38:30,,976.0,,
2025-08-06 09:39:00,,976.0,,
2025-08-06 09:39:30,,1054.0,,
2025-08-06 09:40:00,,1054.0,,
2025-08-06 09:40:30,,1486.0,,
2025-08-06 09:41:00,,1486.0,,
2025-08-06 09:41:30,,911.0,,
2025-08-06 09:42:00,,911.0,,
2025-08-06 09:42:30,,994.0,,
2025-08-06 09:43:00,,994.0,,
2025-08-06 09:55:00,,,991.0,
2025-08-06 09:55:30,,,991.0,
2025-08-06 09:56:00,,,1094.0,
2025-08-06 09:56:30,,,1094.0,
2025-08-06 09:57:00,,,1170.0,
2025-08-06 09:57:30,,,1170.0,
2025-08-06 09:58:00,,,1117.0,
2025-08-06 09:58:30,,,1117.0,
2025-08-06 09:59:00,,,1092.0,
2025-08-06 09:59:30,,,1092.0,
2025-08-06 10:00:00,,,1078.0,
2025-08-06 10:00:30,,,1078.0,
2025-08-06 10:01:00,,,1218.0,
2025-08-06 10:01:30,,,1218.0,
2025-08-06 10:02:00,,,1108.0,
2025-08-06 10:02:30,,,1108.0,
2025-08-06 10:03:00,,,961.0,
2025-08-06 10:03:30,,,961.0,
2025-08-06 10:04:00,,,1690.0,
2025-08-06 10:04:30,,,1690.0,
2025-08-06 10:05:00,,,1056.0,
2025-08-06 10:12:00,,,,1244.0
2025-08-06 10:12:30,,,,1244.0
2025-08-06 10:13:00,,,,1129.0
2025-08-06 10:13:30,,,,1129.0
2025-08-06 10:14:00,,,,1328.0
2025-08-06 10:14:30,,,,1328.0
2025-08-06 10:15:00,,,,1231.0
2025-08-06 10:15:30,,,,1231.0
2025-08-06 10:16:00,,,,1161.0
2025-08-06 10:16:30,,,,1161.0
2025-08-06 10:17:00,,,,1169.0
2025-08-06 10:17:30,,,,1169.0
2025-08-06 10:18:00,,,,1328.0
2025-08-06 10:18:30,,,,1328.0
2025-08-06 10:19:00,,,,1683.0
2025-08-06 10:19:30,,,,1683.0
2025-08-06 10:20:00,,,,1161.0
2025-08-06 10:20:30,,,,1161.0
2025-08-06 10:21:00,,,,1225.0
2025-08-06 10:21:30,,,,1225.0
2025-08-06 10:22:00,,,,1322.0
