Time,"{container=""minio"",endpoint=""http-minio"",instance=""myminio-pool-0-0"",job=""minio"",namespace=""minio-tenant"",pod=""myminio-pool-0-0"",server=""127.0.0.1:9000"",service=""minio""}","{container=""minio"",endpoint=""http-minio"",instance=""myminio-pool-0-0"",job=""minio"",namespace=""minio-tenant"",pod=""myminio-pool-0-0"",server=""127.0.0.1:9000"",service=""minio""}","{container=""minio"",endpoint=""http-minio"",instance=""myminio-pool-0-0"",job=""minio"",namespace=""minio-tenant"",pod=""myminio-pool-0-0"",server=""127.0.0.1:9000"",service=""minio""}","{container=""minio"",endpoint=""http-minio"",instance=""myminio-pool-0-0"",job=""minio"",namespace=""minio-tenant"",pod=""myminio-pool-0-0"",server=""127.0.0.1:9000"",service=""minio""}"
2025-08-06 09:12:00,225105.8260869565,,,
2025-08-06 09:13:00,443777.43478260865,,,
2025-08-06 09:14:00,409765.5565217391,,,
2025-08-06 09:15:00,190823.21739130432,,,
2025-08-06 09:16:00,228993.87826086956,,,
2025-08-06 09:17:00,770398.6608695652,,,
2025-08-06 09:18:00,732145.4608695653,,,
2025-08-06 09:19:00,191626.42608695652,,,
2025-08-06 09:20:00,223278.08695652176,,,
2025-08-06 09:21:00,1099248.3826086957,,,
2025-08-06 09:22:00,1067528.2782608694,,,
2025-08-06 09:33:00,,91894.92173913044,,
2025-08-06 09:34:00,,185344.79130434783,,
2025-08-06 09:35:00,,191287.46956521738,,
2025-08-06 09:36:00,,227573.95652173914,,
2025-08-06 09:37:00,,499344.6782608695,,
2025-08-06 09:38:00,,462581.23478260863,,
2025-08-06 09:39:00,,190227.27826086956,,
2025-08-06 09:40:00,,212134.61739130432,,
2025-08-06 09:41:00,,836634.1304347826,,
2025-08-06 09:42:00,,815402.2608695652,,
2025-08-06 09:43:00,,191862.91304347824,,
2025-08-06 09:55:00,,,229007.92173913043,
2025-08-06 09:56:00,,,271127.6,
2025-08-06 09:57:00,,,451255.4434782609,
2025-08-06 09:58:00,,,424663.5652173913,
2025-08-06 09:59:00,,,347442.652173913,
2025-08-06 10:00:00,,,496005.06086956523,
2025-08-06 10:01:00,,,614657.6869565217,
2025-08-06 10:02:00,,,716765.547826087,
2025-08-06 10:03:00,,,457796.0347826087,
2025-08-06 10:04:00,,,694100.5130434782,
2025-08-06 10:05:00,,,891980.956521739,
2025-08-06 10:12:00,,,,137043.76521739128
2025-08-06 10:13:00,,,,191866.1652173913
2025-08-06 10:14:00,,,,234801.26086956522
2025-08-06 10:15:00,,,,471146.48695652175
2025-08-06 10:16:00,,,,427159.6956521739
2025-08-06 10:17:00,,,,190527.14782608693
2025-08-06 10:18:00,,,,250766.47826086957
2025-08-06 10:19:00,,,,786363.1391304347
2025-08-06 10:20:00,,,,727262.5652173912
2025-08-06 10:21:00,,,,191933.73913043475
2025-08-06 10:22:00,,,,192202.37391304347
